Expiry,-0.035,-0.03,-0.025,-0.02,-0.015,-0.01,-0.0075,-0.005,-0.0025,0.0,0.0025,0.005,0.0075,0.01,0.015,0.02,0.025,0.03,0.035,H
1.0,0.01091069027059166,0.00995683807918014,0.008979828428792974,0.00797818478475776,0.006954031406376627,0.005924591243583979,0.005428086308858835,0.00497643549265542,0.004630238337347923,0.004488,0.004612705750255523,0.0049464874681824375,0.005390168628207792,0.005881174449244573,0.006902929398619709,0.007921282485654194,0.008917968255284472,0.009890498984884756,0.010840190153341442,0.05
1.5,0.010064748546052065,0.009252752681761704,0.008428525953430147,0.0075964032210577015,0.0067698313995945645,0.005989562624254328,0.005649516314528123,0.005380309212152945,0.0052266030107979995,0.00523,0.005396060841524922,0.0056881285071866015,0.0060586957876217875,0.006472354201138106,0.007353212227471543,0.008250516253050878,0.009139828125364896,0.010013950391683249,0.010871320251070586,0.05
2.0,0.009420164011411604,0.00870359395156206,0.007983484377649123,0.0072688726554145456,0.0065819586948361545,0.005978957787637025,0.0057467116212180855,0.005594834169595948,0.0055525748857809904,0.005636,0.005835733794413111,0.006123523093549849,0.006468910126435642,0.00684867420970424,0.007656598200941191,0.008484267395285298,0.009308953220351898,0.010122637609166013,0.010922797118033897,0.05
3.0,0.008960392951805094,0.008362365104939823,0.0077728656277254934,0.007206267251154864,0.006691881738930802,0.006288422422157793,0.006158361237503851,0.006095692321547474,0.006111698520001575,0.006209,0.006379961776982639,0.006610212314390582,0.00688402367080937,0.007187875856941072,0.007847811411656625,0.00853992280855876,0.009240953965196756,0.009940362041455682,0.010633414022851785,0.05
4.0,0.008664452488344191,0.00814793773768828,0.007648369536990401,0.007182715010617508,0.006781758287499097,0.006497803070137113,0.006421816289035432,0.006401346380657805,0.0064412433541459375,0.006541,0.006694811960933036,0.006893531613747852,0.007127161781069991,0.007386634867105993,0.007955333224085126,0.008559844594038106,0.009178934906212308,0.009801672530710568,0.010422461505483096,0.05
5.0,0.008446502031463098,0.007991309838982469,0.007559110341576043,0.007167914763889945,0.006847537946540911,0.006642530433959952,0.006599541272725294,0.006603310648420029,0.0066559415329173685,0.006756,0.006898874384772941,0.007077991592946367,0.007286222483879971,0.00751692235023119,0.008024287209812228,0.008567756660502723,0.009128457153587037,0.009695841779756062,0.010264072930199269,0.05
6.0,0.008244387653360778,0.007836114484205662,0.007454517195237118,0.007117512812640188,0.006852747778834209,0.006697784942587538,0.0066737894560402805,0.0066901351270620335,0.006747740192865633,0.006845,0.00697814781984931,0.007142084606485165,0.007331294957645183,0.007540545826488644,0.008001697776853656,0.008498263847716295,0.009013328941578531,0.009536898258928972,0.010063145589771613,0.05
7.0,0.008102420930956145,0.0077312023557557655,0.00738882905602118,0.007092446464259754,0.006866986358861804,0.006743862249060164,0.00673017807570861,0.006751685425290189,0.0068087828921222044,0.0069,0.0070222881035932145,0.007171600228598693,0.007343527405769532,0.0075338047478035915,0.007954723106798525,0.008410715493252797,0.008886349022959938,0.009372067089027046,0.009862055523839397,0.05
8.0,0.007972450427929179,0.0076327209067891515,0.0073236369901748845,0.007061609127452952,0.006869285285394864,0.006773347924104958,0.006769006735968851,0.006796052181852776,0.006854520693666316,0.006943,0.007058879272872438,0.007198785738106113,0.007359053633815958,0.007536103753839284,0.007927982754536926,0.00835375595326052,0.00879941749264851,0.00925598090744219,0.009717797547204582,0.05
9.0,0.007858674808457049,0.007545339400288552,0.007263799284782112,0.007029614250089543,0.006863312111459855,0.006787743927032166,0.006789992526877809,0.006820588145310492,0.006879365481801593,0.006965,0.0070752202959094,0.007207148500048057,0.007357660944796165,0.007523684578154113,0.007891304568760731,0.008291667133516197,0.008711957460052086,0.009143709186518169,0.00958145534211032,0.05
10.0,0.007728935104857461,0.00743635138393828,0.007175734924241509,0.006961697990538369,0.0068128989053145225,0.006749316826491753,0.006754520025823207,0.006785683472311305,0.006842576980772299,0.006924,0.007027959604914071,0.007151946284744937,0.007293226673315205,0.007449088877955735,0.007794750615385284,0.00817227978640465,0.0085697541665795,0.008979114233283828,0.009395045898092971,0.05
12.0,0.0075322689349226835,0.0072752044442813855,0.007050526560689206,0.006871236857915862,0.006752938999672203,0.006711124640122409,0.006722471374535056,0.006756077301545926,0.006811601598300295,0.006888,0.006983658855343335,0.0070965872219206,0.007224618508655963,0.007365583017440099,0.00767831150175696,0.008020886365688965,0.008382971959669127,0.00875731109122352,0.009138947400029442,0.05
15.0,0.007269963692963237,0.0070496768010878345,0.006860788272299085,0.006714205968715426,0.006622225375731555,0.006596207874176646,0.006610348533707992,0.006643001063818027,0.006693827527830316,0.006762,0.00684629114258642,0.006945199000681168,0.007057078955918527,0.007180260534957241,0.007454221131586454,0.0077558480974875684,0.00807640831173117,0.00840950662646639,0.008750603121746418,0.05
20.0,0.0069173004129371475,0.0067370124103142606,0.006585872128175127,0.006472362109863072,0.006405402687719265,0.0063926218029867555,0.0064080251662565636,0.00643813634637973,0.006482664050846084,0.006541,0.006612273979045647,0.006695427431796364,0.0067892922226536956,0.006892663051393553,0.007123251639482085,0.007378633516503111,0.007651823158795353,0.00793745694984008,0.008231555915777015,0.05
25.0,0.006602111468232692,0.006450872088691314,0.006327484638175875,0.006238995163863612,0.006192385480794249,0.00619317030503394,0.006212266048826161,0.0062438456296529405,0.006287602429057496,0.006343,0.006409314515713195,0.006485687919116086,0.006571183441101373,0.006664836492816276,0.006872857493591015,0.007102795623563447,0.007348856030015288,0.007606482978761542,0.007872215284924756,0.05
30.0,0.00642460989164651,0.0062962690575909305,0.006194560433671135,0.00612531265658072,0.006093976981949338,0.006104528232018966,0.006126078122543541,0.006158400325040312,0.006201196887280464,0.006254,0.0063162043611698845,0.006387105907275518,0.006465941649337151,0.00655192625003594,0.006742264439891757,0.006952366369483129,0.007177340457285696,0.007413252589935181,0.007657044312285827,0.05
1.0,0.010032310367668834,0.009187291431054343,0.008323791670050531,0.007442064288295167,0.006547175979594733,0.00566127449086685,0.005243426152920269,0.004872944016462799,0.004598504381249794,0.004488,0.004580799164110761,0.0048418205366500796,0.005203188386185337,0.005614649346808652,0.0064917787981892605,0.007380264587727974,0.008256641980319472,0.009115372071968855,0.00995599431285746,0.15
